url,title,content
https://www.postgresql.org/docs/15/features.html,Appendix D. SQL Conformance,"This section attempts to outline to what extent PostgreSQL conforms to the current SQL standard. The following information is not a full statement of conformance, but it presents the main topics in as much detail as is both reasonable and useful for users. The formal name of the SQL standard is ISO/IEC 9075 “ Database Language SQL ” . A revised version of the standard is released from time to time; the most recent update appearing in 2016. The 2016 version is referred to as ISO/IEC 9075:2016, or simply as SQL:2016. The versions prior to that were SQL:2011, SQL:2008, SQL:2006, SQL:2003, SQL:1999, and SQL-92. Each version replaces the previous one, so claims of conformance to earlier versions have no official merit. PostgreSQL development aims for conformance with the latest official version of the standard where such conformance does not contradict traditional features or common sense. Many of the features required by the SQL standard are supported, though sometimes with slightly differing syntax or function. Further moves towards conformance can be expected over time. SQL-92 defined three feature sets for conformance: Entry, Intermediate, and Full. Most database management systems claiming SQL standard conformance were conforming at only the Entry level, since the entire set of features in the Intermediate and Full levels was either too voluminous or in conflict with legacy behaviors. Starting with SQL:1999 , the SQL standard defines a large set of individual features rather than the ineffectively broad three levels found in SQL-92 . A large subset of these features represents the “ Core ” features, which every conforming SQL implementation must supply. The rest of the features are purely optional. The standard versions beginning with SQL:2003 are also split into a number of parts. Each is known by a shorthand name. Note that these parts are not consecutively numbered. ISO/IEC 9075-1 Framework (SQL/Framework) ISO/IEC 9075-2 Foundation (SQL/Foundation) ISO/IEC 9075-3 Call Level Interface (SQL/CLI) ISO/IEC 9075-4 Persistent Stored Modules (SQL/PSM) ISO/IEC 9075-9 Management of External Data (SQL/MED) ISO/IEC 9075-10 Object Language Bindings (SQL/OLB) ISO/IEC 9075-11 Information and Definition Schemas (SQL/Schemata) ISO/IEC 9075-13 Routines and Types using the Java Language (SQL/JRT) ISO/IEC 9075-14 XML-related specifications (SQL/XML) ISO/IEC 9075-15 Multi-dimensional arrays (SQL/MDA) The PostgreSQL core covers parts 1, 2, 9, 11, and 14. Part 3 is covered by the ODBC driver, and part 13 is covered by the PL/Java plug-in, but exact conformance is currently not being verified for these components. There are currently no implementations of parts 4, 10, and 15 for PostgreSQL . PostgreSQL supports most of the major features of SQL:2016. Out of 177 mandatory features required for full Core conformance, PostgreSQL conforms to at least 170. In addition, there is a long list of supported optional features. It might be worth noting that at the time of writing, no current version of any database management system claims full conformance to Core SQL:2016. In the following two sections, we provide a list of those features that PostgreSQL supports, followed by a list of the features defined in SQL:2016 which are not yet supported in PostgreSQL . Both of these lists are approximate: There might be minor details that are nonconforming for a feature that is listed as supported, and large parts of an unsupported feature might in fact be implemented. The main body of the documentation always contains the most accurate information about what does and does not work. Note Feature codes containing a hyphen are subfeatures. Therefore, if a particular subfeature is not supported, the main feature is listed as unsupported even if some other subfeatures are supported."
https://www.postgresql.org/docs/15/queries.html,Chapter 7. Queries,"The previous chapters explained how to create tables, how to fill them with data, and how to manipulate that data. Now we finally discuss how to retrieve the data from the database."
https://www.postgresql.org/docs/15/planner-stats-details.html,Chapter 75. How the Planner Uses Statistics,"This chapter builds on the material covered in Section 14.1 and Section 14.2 to show some additional details about how the planner uses the system statistics to estimate the number of rows each part of a query might return. This is a significant part of the planning process, providing much of the raw material for cost calculation. The intent of this chapter is not to document the code in detail, but to present an overview of how it works. This will perhaps ease the learning curve for someone who subsequently wishes to read the code."
https://www.postgresql.org/docs/15/bug-reporting.html,5. Bug Reporting Guidelines,"When you find a bug in PostgreSQL we want to hear about it. Your bug reports play an important part in making PostgreSQL more reliable because even the utmost care cannot guarantee that every part of PostgreSQL will work on every platform under every circumstance. The following suggestions are intended to assist you in forming bug reports that can be handled in an effective fashion. No one is required to follow them but doing so tends to be to everyone's advantage. We cannot promise to fix every bug right away. If the bug is obvious, critical, or affects a lot of users, chances are good that someone will look into it. It could also happen that we tell you to update to a newer version to see if the bug happens there. Or we might decide that the bug cannot be fixed before some major rewrite we might be planning is done. Or perhaps it is simply too hard and there are more important things on the agenda. If you need help immediately, consider obtaining a commercial support contract. 5.1. Identifying Bugs Before you report a bug, please read and re-read the documentation to verify that you can really do whatever it is you are trying. If it is not clear from the documentation whether you can do something or not, please report that too; it is a bug in the documentation. If it turns out that a program does something different from what the documentation says, that is a bug. That might include, but is not limited to, the following circumstances: A program terminates with a fatal signal or an operating system error message that would point to a problem in the program. (A counterexample might be a “ disk full ” message, since you have to fix that yourself.) A program produces the wrong output for any given input. A program refuses to accept valid input (as defined in the documentation). A program accepts invalid input without a notice or error message. But keep in mind that your idea of invalid input might be our idea of an extension or compatibility with traditional practice. PostgreSQL fails to compile, build, or install according to the instructions on supported platforms. Here “ program ” refers to any executable, not only the backend process. Being slow or resource-hogging is not necessarily a bug. Read the documentation or ask on one of the mailing lists for help in tuning your applications. Failing to comply to the SQL standard is not necessarily a bug either, unless compliance for the specific feature is explicitly claimed. Before you continue, check on the TODO list and in the FAQ to see if your bug is already known. If you cannot decode the information on the TODO list, report your problem. The least we can do is make the TODO list clearer. 5.2. What to Report The most important thing to remember about bug reporting is to state all the facts and only facts. Do not speculate what you think went wrong, what “ it seemed to do ” , or which part of the program has a fault. If you are not familiar with the implementation you would probably guess wrong and not help us a bit. And even if you are, educated explanations are a great supplement to but no substitute for facts. If we are going to fix the bug we still have to see it happen for ourselves first. Reporting the bare facts is relatively straightforward (you can probably copy and paste them from the screen) but all too often important details are left out because someone thought it does not matter or the report would be understood anyway. The following items should be contained in every bug report: The exact sequence of steps from program start-up necessary to reproduce the problem. This should be self-contained; it is not enough to send in a bare SELECT statement without the preceding CREATE TABLE and INSERT statements, if the output should depend on the data in the tables. We do not have the time to reverse-engineer your database schema, and if we are supposed to make up our own data we would probably miss the problem. The best format for a test case for SQL-related problems is a file that can be run through the psql frontend that shows the problem. (Be sure to not have anything in your ~/.psqlrc start-up file.) An easy way to create this file is to use pg_dump to dump out the table declarations and data needed to set the scene, then add the problem query. You are encouraged to minimize the size of your example, but this is not absolutely necessary. If the bug is reproducible, we will find it either way. If your application uses some other client interface, such as PHP , then please try to isolate the offending queries. We will probably not set up a web server to reproduce your problem. In any case remember to provide the exact input files; do not guess that the problem happens for “ large files ” or “ midsize databases ” , etc. since this information is too inexact to be of use. The output you got. Please do not say that it “ didn't work ” or “ crashed ” . If there is an error message, show it, even if you do not understand it. If the program terminates with an operating system error, say which. If nothing at all happens, say so. Even if the result of your test case is a program crash or otherwise obvious it might not happen on our platform. The easiest thing is to copy the output from the terminal, if possible. Note If you are reporting an error message, please obtain the most verbose form of the message. In psql , say \set VERBOSITY verbose beforehand. If you are extracting the message from the server log, set the run-time parameter log_error_verbosity to verbose so that all details are logged. Note In case of fatal errors, the error message reported by the client might not contain all the information available. Please also look at the log output of the database server. If you do not keep your server's log output, this would be a good time to start doing so. The output you expected is very important to state. If you just write “ This command gives me that output. ” or “ This is not what I expected. ” , we might run it ourselves, scan the output, and think it looks OK and is exactly what we expected. We should not have to spend the time to decode the exact semantics behind your commands. Especially refrain from merely saying that “ This is not what SQL says/Oracle does. ” Digging out the correct behavior from SQL is not a fun undertaking, nor do we all know how all the other relational databases out there behave. (If your problem is a program crash, you can obviously omit this item.) Any command line options and other start-up options, including any relevant environment variables or configuration files that you changed from the default. Again, please provide exact information. If you are using a prepackaged distribution that starts the database server at boot time, you should try to find out how that is done. Anything you did at all differently from the installation instructions. The PostgreSQL version. You can run the command SELECT version(); to find out the version of the server you are connected to. Most executable programs also support a --version option; at least postgres --version and psql --version should work. If the function or the options do not exist then your version is more than old enough to warrant an upgrade. If you run a prepackaged version, such as RPMs, say so, including any subversion the package might have. If you are talking about a Git snapshot, mention that, including the commit hash. If your version is older than 15.14 we will almost certainly tell you to upgrade. There are many bug fixes and improvements in each new release, so it is quite possible that a bug you have encountered in an older release of PostgreSQL has already been fixed. We can only provide limited support for sites using older releases of PostgreSQL ; if you require more than we can provide, consider acquiring a commercial support contract. Platform information. This includes the kernel name and version, C library, processor, memory information, and so on. In most cases it is sufficient to report the vendor and version, but do not assume everyone knows what exactly “ Debian ” contains or that everyone runs on x86_64. If you have installation problems then information about the toolchain on your machine (compiler, make , and so on) is also necessary. Do not be afraid if your bug report becomes rather lengthy. That is a fact of life. It is better to report everything the first time than us having to squeeze the facts out of you. On the other hand, if your input files are huge, it is fair to ask first whether somebody is interested in looking into it. Here is an article that outlines some more tips on reporting bugs. Do not spend all your time to figure out which changes in the input make the problem go away. This will probably not help solving it. If it turns out that the bug cannot be fixed right away, you will still have time to find and share your work-around. Also, once again, do not waste your time guessing why the bug exists. We will find that out soon enough. When writing a bug report, please avoid confusing terminology. The software package in total is called “ PostgreSQL ” , sometimes “ Postgres ” for short. If you are specifically talking about the backend process, mention that, do not just say “ PostgreSQL crashes ” . A crash of a single backend process is quite different from crash of the parent “ postgres ” process; please don't say “ the server crashed ” when you mean a single backend process went down, nor vice versa. Also, client programs such as the interactive frontend “ psql ” are completely separate from the backend. Please try to be specific about whether the problem is on the client or server side. 5.3. Where to Report Bugs In general, send bug reports to the bug report mailing list at < pgsql-bugs@lists.postgresql.org > . You are requested to use a descriptive subject for your email message, perhaps parts of the error message. Another method is to fill in the bug report web-form available at the project's web site . Entering a bug report this way causes it to be mailed to the < pgsql-bugs@lists.postgresql.org > mailing list. If your bug report has security implications and you'd prefer that it not become immediately visible in public archives, don't send it to pgsql-bugs . Security issues can be reported privately to < security@postgresql.org > . Do not send bug reports to any of the user mailing lists, such as < pgsql-sql@lists.postgresql.org > or < pgsql-general@lists.postgresql.org > . These mailing lists are for answering user questions, and their subscribers normally do not wish to receive bug reports. More importantly, they are unlikely to fix them. Also, please do not send reports to the developers' mailing list < pgsql-hackers@lists.postgresql.org > . This list is for discussing the development of PostgreSQL , and it would be nice if we could keep the bug reports separate. We might choose to take up a discussion about your bug report on pgsql-hackers , if the problem needs more review. If you have a problem with the documentation, the best place to report it is the documentation mailing list < pgsql-docs@lists.postgresql.org > . Please be specific about what part of the documentation you are unhappy with. If your bug is a portability problem on a non-supported platform, send mail to < pgsql-hackers@lists.postgresql.org > , so we (and you) can work on porting PostgreSQL to your platform. Note Due to the unfortunate amount of spam going around, all of the above lists will be moderated unless you are subscribed. That means there will be some delay before the email is delivered. If you wish to subscribe to the lists, please visit https://lists.postgresql.org/ for instructions."
https://www.postgresql.org/docs/15/monitoring.html,Chapter 28. Monitoring Database Activity,"A database administrator frequently wonders, “ What is the system doing right now? ” This chapter discusses how to find that out. Several tools are available for monitoring database activity and analyzing performance. Most of this chapter is devoted to describing PostgreSQL 's cumulative statistics system, but one should not neglect regular Unix monitoring programs such as ps , top , iostat , and vmstat . Also, once one has identified a poorly-performing query, further investigation might be needed using PostgreSQL 's EXPLAIN command. Section 14.1 discusses EXPLAIN and other methods for understanding the behavior of an individual query."
https://www.postgresql.org/docs/15/indexam.html,Chapter 64. Index Access Method Interface Definition,"This chapter defines the interface between the core PostgreSQL system and index access methods , which manage individual index types. The core system knows nothing about indexes beyond what is specified here, so it is possible to develop entirely new index types by writing add-on code. All indexes in PostgreSQL are what are known technically as secondary indexes ; that is, the index is physically separate from the table file that it describes. Each index is stored as its own physical relation and so is described by an entry in the pg_class catalog. The contents of an index are entirely under the control of its index access method. In practice, all index access methods divide indexes into standard-size pages so that they can use the regular storage manager and buffer manager to access the index contents. (All the existing index access methods furthermore use the standard page layout described in Section 73.6 , and most use the same format for index tuple headers; but these decisions are not forced on an access method.) An index is effectively a mapping from some data key values to tuple identifiers , or TIDs , of row versions (tuples) in the index's parent table. A TID consists of a block number and an item number within that block (see Section 73.6 ). This is sufficient information to fetch a particular row version from the table. Indexes are not directly aware that under MVCC, there might be multiple extant versions of the same logical row; to an index, each tuple is an independent object that needs its own index entry. Thus, an update of a row always creates all-new index entries for the row, even if the key values did not change. ( HOT tuples are an exception to this statement; but indexes do not deal with those, either.) Index entries for dead tuples are reclaimed (by vacuuming) when the dead tuples themselves are reclaimed."
https://www.postgresql.org/docs/15/runtime.html,Chapter 19. Server Setup and Operation,"This chapter discusses how to set up and run the database server, and its interactions with the operating system. The directions in this chapter assume that you are working with plain PostgreSQL without any additional infrastructure, for example a copy that you built from source according to the directions in the preceding chapters. If you are working with a pre-packaged or vendor-supplied version of PostgreSQL , it is likely that the packager has made special provisions for installing and starting the database server according to your system's conventions. Consult the package-level documentation for details."
https://www.postgresql.org/docs/15/sql-commands.html,No Title,SQL Commands This part contains reference information for the SQL commands supported by PostgreSQL . By “ SQL ” the language in general is meant; information about the standards conformance and compatibility of each command can be found on the respective reference page.
https://www.postgresql.org/docs/15/datatype.html,Chapter 8. Data Types,"PostgreSQL has a rich set of native data types available to users. Users can add new types to PostgreSQL using the CREATE TYPE command. Table 8.1 shows all the built-in general-purpose data types. Most of the alternative names listed in the “ Aliases ” column are the names used internally by PostgreSQL for historical reasons. In addition, some internally used or deprecated types are available, but are not listed here. Table 8.1. Data Types Name Aliases Description bigint int8 signed eight-byte integer bigserial serial8 autoincrementing eight-byte integer bit [ ( n ) ] fixed-length bit string bit varying [ ( n ) ] varbit [ ( n ) ] variable-length bit string boolean bool logical Boolean (true/false) box rectangular box on a plane bytea binary data ( “ byte array ” ) character [ ( n ) ] char [ ( n ) ] fixed-length character string character varying [ ( n ) ] varchar [ ( n ) ] variable-length character string cidr IPv4 or IPv6 network address circle circle on a plane date calendar date (year, month, day) double precision float , float8 double precision floating-point number (8 bytes) inet IPv4 or IPv6 host address integer int , int4 signed four-byte integer interval [ fields ] [ ( p ) ] time span json textual JSON data jsonb binary JSON data, decomposed line infinite line on a plane lseg line segment on a plane macaddr MAC (Media Access Control) address macaddr8 MAC (Media Access Control) address (EUI-64 format) money currency amount numeric [ ( p , s ) ] decimal [ ( p , s ) ] exact numeric of selectable precision path geometric path on a plane pg_lsn PostgreSQL Log Sequence Number pg_snapshot user-level transaction ID snapshot point geometric point on a plane polygon closed geometric path on a plane real float4 single precision floating-point number (4 bytes) smallint int2 signed two-byte integer smallserial serial2 autoincrementing two-byte integer serial serial4 autoincrementing four-byte integer text variable-length character string time [ ( p ) ] [ without time zone ] time of day (no time zone) time [ ( p ) ] with time zone timetz time of day, including time zone timestamp [ ( p ) ] [ without time zone ] date and time (no time zone) timestamp [ ( p ) ] with time zone timestamptz date and time, including time zone tsquery text search query tsvector text search document txid_snapshot user-level transaction ID snapshot (deprecated; see pg_snapshot ) uuid universally unique identifier xml XML data Compatibility The following types (or spellings thereof) are specified by SQL : bigint , bit , bit varying , boolean , char , character varying , character , varchar , date , double precision , integer , interval , numeric , decimal , real , smallint , time (with or without time zone), timestamp (with or without time zone), xml . Each data type has an external representation determined by its input and output functions. Many of the built-in types have obvious external formats. However, several types are either unique to PostgreSQL , such as geometric paths, or have several possible formats, such as the date and time types. Some of the input and output functions are not invertible, i.e., the result of an output function might lose accuracy when compared to the original input."
https://www.postgresql.org/docs/15/server-programming.html,No Title,"Part V. Server Programming This part is about extending the server functionality with user-defined functions, data types, triggers, etc. These are advanced topics which should probably be approached only after all the other user documentation about PostgreSQL has been understood. Later chapters in this part describe the server-side programming languages available in the PostgreSQL distribution as well as general issues concerning server-side programming languages. It is essential to read at least the earlier sections of Chapter 38 (covering functions) before diving into the material about server-side programming languages."
https://www.postgresql.org/docs/15/reference-server.html,No Title,PostgreSQL Server Applications This part contains reference information for PostgreSQL server applications and support utilities. These commands can only be run usefully on the host where the database server resides. Other utility programs are listed in PostgreSQL Client Applications .
https://www.postgresql.org/docs/15/views.html,Chapter 54. System Views,"In addition to the system catalogs, PostgreSQL provides a number of built-in views. Some system views provide convenient access to some commonly used queries on the system catalogs. Other views provide access to internal server state. The information schema ( Chapter 37 ) provides an alternative set of views which overlap the functionality of the system views. Since the information schema is SQL-standard whereas the views described here are PostgreSQL -specific, it's usually better to use the information schema if it provides all the information you need. Table 54.1 lists the system views described here. More detailed documentation of each view follows below. There are some additional views that provide access to accumulated statistics; they are described in Table 28.2 ."
https://www.postgresql.org/docs/15/generic-wal.html,Chapter 65. Generic WAL Records,"Although all built-in WAL-logged modules have their own types of WAL records, there is also a generic WAL record type, which describes changes to pages in a generic way. This is useful for extensions that provide custom access methods. In comparison with Custom WAL Resource Managers , Generic WAL is simpler for an extension to implement and does not require the extension library to be loaded in order to apply the records. Note Generic WAL records are ignored during Logical Decoding . If logical decoding is required for your extension, consider a Custom WAL Resource Manager. The API for constructing generic WAL records is defined in access/generic_xlog.h and implemented in access/transam/generic_xlog.c . To perform a WAL-logged data update using the generic WAL record facility, follow these steps: state = GenericXLogStart(relation) — start construction of a generic WAL record for the given relation. page = GenericXLogRegisterBuffer(state, buffer, flags) — register a buffer to be modified within the current generic WAL record. This function returns a pointer to a temporary copy of the buffer's page, where modifications should be made. (Do not modify the buffer's contents directly.) The third argument is a bit mask of flags applicable to the operation. Currently the only such flag is GENERIC_XLOG_FULL_IMAGE , which indicates that a full-page image rather than a delta update should be included in the WAL record. Typically this flag would be set if the page is new or has been rewritten completely. GenericXLogRegisterBuffer can be repeated if the WAL-logged action needs to modify multiple pages. Apply modifications to the page images obtained in the previous step. GenericXLogFinish(state) — apply the changes to the buffers and emit the generic WAL record. WAL record construction can be canceled between any of the above steps by calling GenericXLogAbort(state) . This will discard all changes to the page image copies. Please note the following points when using the generic WAL record facility: No direct modifications of buffers are allowed! All modifications must be done in copies acquired from GenericXLogRegisterBuffer() . In other words, code that makes generic WAL records should never call BufferGetPage() for itself. However, it remains the caller's responsibility to pin/unpin and lock/unlock the buffers at appropriate times. Exclusive lock must be held on each target buffer from before GenericXLogRegisterBuffer() until after GenericXLogFinish() . Registrations of buffers (step 2) and modifications of page images (step 3) can be mixed freely, i.e., both steps may be repeated in any sequence. Keep in mind that buffers should be registered in the same order in which locks are to be obtained on them during replay. The maximum number of buffers that can be registered for a generic WAL record is MAX_GENERIC_XLOG_PAGES . An error will be thrown if this limit is exceeded. Generic WAL assumes that the pages to be modified have standard layout, and in particular that there is no useful data between pd_lower and pd_upper . Since you are modifying copies of buffer pages, GenericXLogStart() does not start a critical section. Thus, you can safely do memory allocation, error throwing, etc. between GenericXLogStart() and GenericXLogFinish() . The only actual critical section is present inside GenericXLogFinish() . There is no need to worry about calling GenericXLogAbort() during an error exit, either. GenericXLogFinish() takes care of marking buffers dirty and setting their LSNs. You do not need to do this explicitly. For unlogged relations, everything works the same except that no actual WAL record is emitted. Thus, you typically do not need to do any explicit checks for unlogged relations. The generic WAL redo function will acquire exclusive locks to buffers in the same order as they were registered. After redoing all changes, the locks will be released in the same order. If GENERIC_XLOG_FULL_IMAGE is not specified for a registered buffer, the generic WAL record contains a delta between the old and the new page images. This delta is based on byte-by-byte comparison. This is not very compact for the case of moving data within a page, and might be improved in the future."
https://www.postgresql.org/docs/15/bki.html,Chapter 74. System Catalog Declarations and Initial Contents,"PostgreSQL uses many different system catalogs to keep track of the existence and properties of database objects, such as tables and functions. Physically there is no difference between a system catalog and a plain user table, but the backend C code knows the structure and properties of each catalog, and can manipulate it directly at a low level. Thus, for example, it is inadvisable to attempt to alter the structure of a catalog on-the-fly; that would break assumptions built into the C code about how rows of the catalog are laid out. But the structure of the catalogs can change between major versions. The structures of the catalogs are declared in specially formatted C header files in the src/include/catalog/ directory of the source tree. For each catalog there is a header file named after the catalog (e.g., pg_class.h for pg_class ), which defines the set of columns the catalog has, as well as some other basic properties such as its OID. Many of the catalogs have initial data that must be loaded into them during the “ bootstrap ” phase of initdb , to bring the system up to a point where it is capable of executing SQL commands. (For example, pg_class.h must contain an entry for itself, as well as one for each other system catalog and index.) This initial data is kept in editable form in data files that are also stored in the src/include/catalog/ directory. For example, pg_proc.dat describes all the initial rows that must be inserted into the pg_proc catalog. To create the catalog files and load this initial data into them, a backend running in bootstrap mode reads a BKI (Backend Interface) file containing commands and initial data. The postgres.bki file used in this mode is prepared from the aforementioned header and data files, while building a PostgreSQL distribution, by a Perl script named genbki.pl . Although it's specific to a particular PostgreSQL release, postgres.bki is platform-independent and is installed in the share subdirectory of the installation tree. genbki.pl also produces a derived header file for each catalog, for example pg_class_d.h for the pg_class catalog. This file contains automatically-generated macro definitions, and may contain other macros, enum declarations, and so on that can be useful for client C code that reads a particular catalog. Most PostgreSQL developers don't need to be directly concerned with the BKI file, but almost any nontrivial feature addition in the backend will require modifying the catalog header files and/or initial data files. The rest of this chapter gives some information about that, and for completeness describes the BKI file format."
https://www.postgresql.org/docs/15/mvcc.html,Chapter 13. Concurrency Control,This chapter describes the behavior of the PostgreSQL database system when two or more sessions try to access the same data at the same time. The goals in that situation are to allow efficient access for all sessions while maintaining strict data integrity. Every developer of database applications should be familiar with the topics covered in this chapter.
https://www.postgresql.org/docs/15/archive-modules.html,Chapter 51. Archive Modules,"PostgreSQL provides infrastructure to create custom modules for continuous archiving (see Section 26.3 ). While archiving via a shell command (i.e., archive_command ) is much simpler, a custom archive module will often be considerably more robust and performant. When a custom archive_library is configured, PostgreSQL will submit completed WAL files to the module, and the server will avoid recycling or removing these WAL files until the module indicates that the files were successfully archived. It is ultimately up to the module to decide what to do with each WAL file, but many recommendations are listed at Section 26.3.1 . Archiving modules must at least consist of an initialization function (see Section 51.1 ) and the required callbacks (see Section 51.2 ). However, archive modules are also permitted to do much more (e.g., declare GUCs and register background workers). The contrib/basic_archive module contains a working example, which demonstrates some useful techniques."
https://www.postgresql.org/docs/15/information-schema.html,Chapter 37. The Information Schema,"The information schema consists of a set of views that contain information about the objects defined in the current database. The information schema is defined in the SQL standard and can therefore be expected to be portable and remain stable — unlike the system catalogs, which are specific to PostgreSQL and are modeled after implementation concerns. The information schema views do not, however, contain information about PostgreSQL -specific features; to inquire about those you need to query the system catalogs or other PostgreSQL -specific views. Note When querying the database for constraint information, it is possible for a standard-compliant query that expects to return one row to return several. This is because the SQL standard requires constraint names to be unique within a schema, but PostgreSQL does not enforce this restriction. PostgreSQL automatically-generated constraint names avoid duplicates in the same schema, but users can specify such duplicate names. This problem can appear when querying information schema views such as check_constraint_routine_usage , check_constraints , domain_constraints , and referential_constraints . Some other views have similar issues but contain the table name to help distinguish duplicate rows, e.g., constraint_column_usage , constraint_table_usage , table_constraints ."
https://www.postgresql.org/docs/15/installation.html,Chapter 17. Installation from Source Code,"This chapter describes the installation of PostgreSQL using the source code distribution. If you are installing a pre-packaged distribution, such as an RPM or Debian package, ignore this chapter and see Chapter 16 instead. If you are building PostgreSQL for Microsoft Windows, read this chapter if you intend to build with MinGW or Cygwin; but if you intend to build with Microsoft's Visual C++ , see Chapter 18 instead."
https://www.postgresql.org/docs/15/external-projects.html,Appendix H. External Projects,"PostgreSQL is a complex software project, and managing the project is difficult. We have found that many enhancements to PostgreSQL can be more efficiently developed separately from the core project."
https://www.postgresql.org/docs/15/intro-whatis.html,1.  What IsPostgreSQL?,"PostgreSQL is an object-relational database management system ( ORDBMS ) based on POSTGRES, Version 4.2 , developed at the University of California at Berkeley Computer Science Department. POSTGRES pioneered many concepts that only became available in some commercial database systems much later. PostgreSQL is an open-source descendant of this original Berkeley code. It supports a large part of the SQL standard and offers many modern features: complex queries foreign keys triggers updatable views transactional integrity multiversion concurrency control Also, PostgreSQL can be extended by the user in many ways, for example by adding new data types functions operators aggregate functions index methods procedural languages And because of the liberal license, PostgreSQL can be used, modified, and distributed by anyone free of charge for any purpose, be it private, commercial, or academic."
https://www.postgresql.org/docs/15/limits.html,Appendix K.PostgreSQLLimits,"Table K.1 describes various hard limits of PostgreSQL . However, practical limits, such as performance limitations or available disk space may apply before absolute hard limits are reached. Table K.1. PostgreSQL Limitations Item Upper Limit Comment database size unlimited number of databases 4,294,950,911 relations per database 1,431,650,303 relation size 32 TB with the default BLCKSZ of 8192 bytes rows per table limited by the number of tuples that can fit onto 4,294,967,295 pages columns per table 1,600 further limited by tuple size fitting on a single page; see note below columns in a result set 1,664 field size 1 GB indexes per table unlimited constrained by maximum relations per database columns per index 32 can be increased by recompiling PostgreSQL partition keys 32 can be increased by recompiling PostgreSQL identifier length 63 bytes can be increased by recompiling PostgreSQL function arguments 100 can be increased by recompiling PostgreSQL query parameters 65,535 The maximum number of columns for a table is further reduced as the tuple being stored must fit in a single 8192-byte heap page. For example, excluding the tuple header, a tuple made up of 1,600 int columns would consume 6400 bytes and could be stored in a heap page, but a tuple of 1,600 bigint columns would consume 12800 bytes and would therefore not fit inside a heap page. Variable-length fields of types such as text , varchar , and char can have their values stored out of line in the table's TOAST table when the values are large enough to require it. Only an 18-byte pointer must remain inside the tuple in the table's heap. For shorter length variable-length fields, either a 4-byte or 1-byte field header is used and the value is stored inside the heap tuple. Columns that have been dropped from the table also contribute to the maximum column limit. Moreover, although the dropped column values for newly created tuples are internally marked as null in the tuple's null bitmap, the null bitmap also occupies space. Each table can store a theoretical maximum of 2^32 out-of-line values; see Section 73.2 for a detailed discussion of out-of-line storage. This limit arises from the use of a 32-bit OID to identify each such value. The practical limit is significantly less than the theoretical limit, because as the OID space fills up, finding an OID that is still free can become expensive, in turn slowing down INSERT/UPDATE statements. Typically, this is only an issue for tables containing many terabytes of data; partitioning is a possible workaround."
https://www.postgresql.org/docs/15/sql.html,No Title,"Part II. The SQL Language This part describes the use of the SQL language in PostgreSQL . We start with describing the general syntax of SQL , then explain how to create the structures to hold data, how to populate the database, and how to query it. The middle part lists the available data types and functions for use in SQL commands. The rest treats several aspects that are important for tuning a database for optimal performance. The information in this part is arranged so that a novice user can follow it start to end to gain a full understanding of the topics without having to refer forward too many times. The chapters are intended to be self-contained, so that advanced users can read the chapters individually as they choose. The information in this part is presented in a narrative fashion in topical units. Readers looking for a complete description of a particular command should see Part VI . Readers of this part should know how to connect to a PostgreSQL database and issue SQL commands. Readers that are unfamiliar with these issues are encouraged to read Part I first. SQL commands are typically entered using the PostgreSQL interactive terminal psql , but other programs that have similar functionality can be used as well."
